Id,SalePrice
1615,89587.09188500069
1616,83856.95714895161
1617,88435.70939363401
1618,124724.61018919408
1619,129521.1036045055
1620,150968.5551722873
1621,137695.64617593752
1622,157854.7062222699
1623,291889.9207782699
1624,207675.99196072118
1625,133694.54678061482
1626,174909.36370425668
1627,189002.83809329467
1628,297283.5178891449
1629,176538.14442439843
1630,349296.3403614904
1631,219507.7969831126
1632,247236.12486293376
1633,172323.35007409926
1634,177624.9781745822
1635,178482.78558271352
1636,165460.98097216163
1637,177486.8535896482
1638,228438.58445079572
1639,181895.68145439055
1640,250052.04754543756
1641,186514.54099692055
1642,228560.80437685215
1643,224984.99711199861
1644,227329.7458683465
1645,182079.47280826463
1646,153472.32668277633
1647,162476.15434231877
1648,142260.40576888918
1649,137796.341696934
1650,119155.30733403044
1651,117406.88439004011
1652,98120.44503315719
1653,98544.84511295304
1654,159663.0495604017
1655,156285.5015312954
1656,156248.7709570654
1657,157441.99678548935
1658,158420.04878303478
1659,143959.84232239635
1660,146242.23428536483
1661,464443.29794408375
1662,422201.51286111114
1663,393878.21187211096
1664,473721.5919274892
1665,330955.68330695876
1666,333634.4833426182
1667,376586.77380952373
1668,332592.7224087508
1669,306608.53854073427
1670,352230.50162010844
1671,267974.9898685868
1672,473481.53873376624
1673,305752.3304187362
1674,253327.3309292493
1675,185286.53060604035
1676,188606.78388358216
1677,200702.5729879189
1678,461271.8937023809
1679,372071.831339817
1680,327844.552300764
1681,276250.8540963389
1682,307358.2424798124
1683,190807.13901405258
1684,177074.47502531367
1685,174639.8580540308
1686,173360.3601215496
1687,171148.60853067934
1688,189111.0055667
1689,190321.67018869598
1690,185837.45047576242
1691,176284.88488623477
1692,269040.7734467666
1693,170664.51948925536
1694,182256.41524617784
1695,169466.81653114012
1696,278110.1858333003
1697,172958.28479170264
1698,351686.04308021656
1699,331820.34737630177
1700,248661.69824840306
1701,271938.71918213146
1702,263393.9471950477
1703,254169.7413187684
1704,295666.953050712
1705,225807.70778456572
1706,470881.9439318182
1707,205042.04957396715
1708,199915.47313592184
1709,298520.6031901668
1710,229152.6815756885
1711,271357.6166803613
1712,249148.2673907924
1713,249069.32614577454
1714,219094.74659538432
1715,201227.10227051485
1716,176358.19779208102
1717,165608.02840932002
1718,142295.02613232684
1719,212593.2684777967
1720,253736.43257055138
1721,167214.84602579253
1722,126766.06522680348
1723,156865.03224474785
1724,204024.45339272392
1725,235037.52180006087
1726,184829.74238498372
1727,173927.1160045692
1728,189615.18321138978
1729,171892.5398044138
1730,173943.07402033283
1731,124704.45142079658
1732,134426.06673939418
1733,129706.54680782119
1734,136265.45496191247
1735,130141.8964017068
1736,115756.91031896131
1737,368943.27259109734
1738,221457.41839906495
1739,280582.5538425609
1740,190211.51832047972
1741,176659.81631917064
1742,173722.11741189435
1743,173178.64826923938
1744,319042.64218980237
1745,248058.37698647982
1746,278021.40866960096
1747,227515.08916426517
1748,209263.00085345528
1749,162675.50958443468
1750,148145.71798736777
1751,239904.93765709896
1752,124050.50059898116
1753,138882.95259985357
1754,216995.3867793818
1755,162034.39717012134
1756,120263.08203779152
1757,123086.20045119786
1758,151592.6577110602
1759,170988.77394767184
1760,160016.70883604066
1761,150538.30463830702
1762,171773.3528995252
1763,172202.9775991779
1764,115848.94058522508
1765,173403.12814646933
1766,175903.137057716
1767,191144.2694925642
1768,140881.68136415575
1769,164675.64352307172
1770,139765.6701794114
1771,140011.03358652996
1772,138538.02393798504
1773,143214.68451314553
1774,133470.56206585641
1775,130355.85711338738
1776,120911.19617924158
1777,119662.09992840707
1778,128401.39486280976
1779,123029.41573059993
1780,184781.54100036452
1781,135409.49747620962
1782,96272.07069272676
1783,128166.56676584596
1784,97792.62523797099
1785,115762.08997253547
1786,148015.81185740663
1787,168174.43250649874
1788,59997.87808323981
1789,96179.76406274296
1790,89250.00104615063
1791,191374.36788978317
1792,155377.1805937673
1793,144813.0451278009
1794,140712.69945008168
1795,139926.91400437197
1796,121694.39591530262
1797,116671.11265528447
1798,130003.88808297605
1799,112893.65190819585
1800,130153.2782912694
1801,129486.09468201456
1802,152697.79320546976
1803,151323.4230824903
1804,139492.0923778489
1805,136813.1480195751
1806,123898.28356721504
1807,155985.21990894777
1808,119169.52999658152
1809,125242.79315235444
1810,146531.03260098008
1811,119449.97070131452
1812,119863.0671499476
1813,123042.24528764813
1814,101271.50627216013
1815,62452.05730219921
1816,105312.21274814327
1817,121375.56096367318
1818,140488.4800649045
1819,119082.76870842023
1820,78232.54757194706
1821,125480.71861595022
1822,144483.45313210186
1823,62322.00773099844
1824,136510.98205871996
1825,138679.47398063444
1826,105001.13848174491
1827,109259.6366478236
1828,140142.93458806755
1829,116190.05357808279
1830,140769.62783437676
1831,181084.0011577787
1832,117923.7584869889
1833,153058.00135269444
1834,133304.27247127082
1835,184606.63669574203
1836,130495.65003140406
1837,102554.14197908796
1838,144959.53387840066
1839,87270.90305794268
1840,166610.5782038935
1841,152796.68123187654
1842,93639.1866979402
1843,146974.7488000098
1844,141704.10398936065
1845,143447.86671209527
1846,148342.1886024822
1847,160003.40176032184
1848,67675.14263019021
1849,121574.0315068966
1850,132663.7426730708
1851,152130.89018295682
1852,128291.69823989883
1853,136287.08467423945
1854,177629.04865737938
1855,146026.57976673206
1856,230340.73327672202
1857,159281.28401151655
1858,145206.30019696546
1859,129876.483653072
1860,153267.859719435
1861,129649.6686950888
1862,274598.7994831798
1863,268456.1854935066
1864,268456.1854935066
1865,334191.84282594634
1866,327718.0294596459
1867,243230.2207565813
1868,313129.36133350316
1869,197849.9661924952
1870,248159.39459285553
1871,254572.8474661568
1872,183481.68644479904
1873,233788.5570831191
1874,139510.54916043178
1875,213292.54311985234
1876,198514.1286707808
1877,207583.46584330115
1878,215216.9637853982
1879,132205.90012645064
1880,135175.6267819902
1881,246941.99756064374
1882,266569.9691900868
1883,208090.53238673796
1884,225271.122267336
1885,259978.9630251895
1886,311576.45889029163
1887,200281.41881340378
1888,280293.5990632216
1889,174765.68134097368
1890,139403.46568573356
1891,139930.14625075515
1892,110012.73351052086
1893,152619.4117993618
1894,133207.34725687336
1895,157829.6832199052
1896,124295.91638258896
1897,120914.6818549121
1898,109582.44066788687
1899,129520.33943007572
1900,151343.54752263115
1901,167223.63562609453
1902,137457.00063074817
1903,222662.62416666668
1904,138261.34274496353
1905,182687.20458262126
1906,153364.62925007683
1907,212107.246126539
1908,114489.72305504198
1909,134948.04753173978
1910,124678.40220421454
1911,196578.25665135402
1912,259494.12042361722
1913,140047.41545683696
1914,63761.42478381015
1915,336004.90993406594
1916,72299.77186111416
1917,262772.6006354334
1918,136206.53119850997
1919,157394.0418994426
1920,149526.30904329946
1921,426756.9359361471
1922,341690.6971070819
1923,203341.60141881366
1924,242909.22662403877
1925,234429.60332995065
1926,387655.21320404025
1927,141628.94345989815
1928,164026.8938003769
1929,123646.94471529213
1930,124584.88240954488
1931,138533.57648187588
1932,135823.29277536878
1933,173269.77009332168
1934,182314.87534789983
1935,176290.77774910524
1936,188390.90456545498
1937,187224.80883490498
1938,161135.11916417239
1939,248383.78466770594
1940,198204.23931683373
1941,180518.61515378192
1942,198618.63156632197
1943,197110.69810225486
1944,315928.9125590308
1945,362603.21995611204
1946,158419.6152268882
1947,313001.6724496336
1948,173350.6801765671
1949,258154.94424256115
1950,180742.3875050831
1951,269048.61030314513
1952,249646.85836629107
1953,164834.07968243546
1954,212282.67473553785
1955,132351.50585461652
1956,275052.47142857144
1957,161873.92749711513
1958,323875.6225680489
1959,140285.1329448944
1960,114633.80802159605
1961,117014.80498077441
1962,97038.82675608346
1963,103277.09524884971
1964,114737.83015527
1965,159172.52860127858
1966,158284.32943216048
1967,295159.06661851634
1968,410903.5045569888
1969,379349.55284108804
1970,444564.9658686868
1971,446924.031871827
1972,377463.1109779665
1973,271746.7574237861
1974,321510.48066596105
1975,469511.06379329006
1976,272496.66784518136
1977,371134.8816350973
1978,359482.2070476658
1979,331351.0675643959
1980,194113.6073715494
1981,341877.73310346046
1982,222034.93006818902
1983,213141.3688050435
1984,176285.025982315
1985,207699.93246502776
1986,206799.98838547434
1987,182444.25663722976
1988,177180.74737005788
1989,196864.1913496972
1990,226459.0174528104
1991,202730.70315060223
1992,219842.5847959106
1993,176883.80441961501
1994,259754.3127097321
1995,186297.55099813134
1996,260488.03093711502
1997,344500.0233371184
1998,347609.0328168617
1999,255241.79467918168
2000,308688.9442674267
2001,266330.6370419762
2002,238322.77899236695
2003,256902.3603704708
2004,266909.81012270245
2005,227581.90883755469
2006,222469.96274644698
2007,249047.67509792317
2008,200513.6671167942
2009,191037.55266654943
2010,198865.45169010616
2011,143149.6578495418
2012,186884.44421525684
2013,182081.39286574107
2014,185183.49323242658
2015,198011.66345145748
2016,195553.60965590834
2017,207704.6939802815
2018,125249.38027578397
2019,132348.6095732232
2020,121767.94972079493
2021,117055.26121443258
2022,174371.00286823834
2023,151280.85940761864
2024,222984.4632112204
2025,386356.95779148414
2026,185651.88763122368
2027,144128.5531652838
2028,155564.1529298705
2029,172801.8735168604
2030,286845.15994129947
2031,269564.6453569084
2032,276876.043048618
2033,284687.6623374033
2034,168666.49777324632
2035,210388.81695292314
2036,189247.07046273391
2037,192089.16867701962
2038,335141.27728787885
2039,212188.42396791733
2040,418010.651076923
2041,273264.35837884765
2042,214725.73840537044
2043,171065.67908811514
2044,175286.28696932193
2045,233192.9045148322
2046,134521.0092862481
2047,149092.6133853006
2048,133833.4129680253
2049,133612.12290444103
2050,173593.57911916627
2051,110668.97622353752
2052,132391.2384335989
2053,143247.20354642216
2054,87866.78145365581
2055,157091.0731531568
2056,129287.974546788
2057,127337.0398603687
2058,206323.6420914802
2059,132078.61007760576
2060,163950.92388222137
2061,174541.12717248336
2062,139810.79938907683
2063,113157.42499487987
2064,141949.9744941882
2065,127511.30885374726
2066,185950.40958596917
2067,135832.49329032988
2068,135257.2996049001
2069,88498.92729577258
2070,108525.11906950962
2071,93176.64333172141
2072,137334.22982373284
2073,136178.54049304136
2074,183873.8837350336
2075,144367.4924715501
2076,121937.41952393831
2077,151162.89333698602
2078,132643.05477149028
2079,134539.22794321855
2080,112237.4748297126
2081,120912.99580256536
2082,131776.31984300457
2083,138388.64473305494
2084,110859.78202315267
2085,130077.66366320774
2086,112816.56032537163
2087,121386.71439990046
2088,116463.3508733789
2089,97511.55706759877
2090,135989.08772513637
2091,128929.98431100289
2092,132467.05214816975
2093,141874.33594528565
2094,144938.0924785228
2095,158270.1520826586
2096,90946.91893961775
2097,101492.58474967886
2098,147376.00157740395
2099,63523.63529997904
2100,115626.53723158741
2101,122507.44493354313
2102,145469.61635504567
2103,107862.46204913166
2104,134789.10120260553
2105,128229.82135964582
2106,83990.78234514958
2107,258011.6408902157
2108,119817.39891533727
2109,112951.15438917727
2110,121602.84258312939
2111,152953.52650831427
2112,140202.32290139905
2113,119061.40848600757
2114,112970.80575312914
2115,158991.709004953
2116,114024.60769166234
2117,146395.47616077837
2118,118433.05857680703
2119,110727.98720463649
2120,113202.51520569119
2121,114619.8368587909
2122,103415.62255099567
2123,92865.67294373024
2124,206165.66202136755
2125,131406.22401113555
2126,166686.808397906
2127,154949.3522445498
2128,127969.45770013692
2129,102477.5547706514
2130,145432.39890419724
2131,160279.29762470518
2132,118192.79756973921
2133,116760.36670166136
2134,117516.23967549084
2135,105802.18675084999
2136,83032.59772535796
2137,117171.2932508394
2138,141682.2981314992
2139,155634.56748719144
2140,136931.9532377105
2141,141796.55508893717
2142,136093.41290075894
2143,144801.8145576313
2144,116355.7655725636
2145,133478.86081553553
2146,153492.26006431467
2147,166377.6535327037
2148,130826.99440814555
2149,136515.45124642496
2150,232833.53946705125
2151,135322.91950668747
2152,176445.19022040683
2153,160510.1952910402
2154,114603.6819230692
2155,130011.51721965328
2156,219317.84620776324
2157,244186.80698141546
2158,245419.71819816867
2159,227156.45963000692
2160,176028.03706345774
2161,250683.32631160718
2162,410003.62234126986
2163,353580.70670510875
2164,252509.18304421272
2165,191638.71758872914
2166,143452.6177695357
2167,204600.2292525794
2168,218491.0268419711
2169,192241.4969111135
2170,228119.29417828712
2171,143262.42508801812
2172,138140.91537547368
2173,162674.82289383103
2174,242726.47860786703
2175,321516.2780992655
2176,328161.88382178615
2177,261606.35594268725
2178,226170.24353647232
2179,139591.65534432075
2180,192976.06253159672
2181,194178.83601921302
2182,231354.0756604629
2183,198302.75264273174
2184,135965.60768969907
2185,137674.5872232116
2186,147740.71292556767
2187,149735.6788338507
2188,165394.5834387444
2189,173569.7958800246
2190,85066.45292059181
2191,88953.56668354869
2192,90989.67626726102
2193,98411.81962031889
2194,105291.24165796048
2195,113684.80759813663
2196,107409.58015802922
2197,113715.7048412679
2198,154966.83390962635
2199,161847.80316208673
2200,132613.57653534462
2201,134924.94202033815
2202,189286.11604009374
2203,167965.280495036
2204,178650.13896434582
2205,125218.49430497304
2206,136359.70924363684
2207,240349.94821249574
2208,230873.04979516086
2209,182543.40418691217
2210,122847.07329254804
2211,113147.63597104399
2212,113245.40661837558
2213,104615.14656266339
2214,143621.24924987616
2215,104201.94063020677
2216,155451.4832950868
2217,74558.92496823646
2218,97838.43713099774
2219,74772.9081609344
2220,75868.89144549852
2221,333607.0799340659
2222,260479.99390476433
2223,266090.4298045971
2224,218168.14777953248
2225,139907.29519910156
2226,177327.24092352
2227,203278.60319056187
2228,281233.5460236303
2229,235800.64013494947
2230,161913.24892589648
2231,211143.0487440633
2232,174468.44964093275
2233,178223.82501532324
2234,245669.57576733668
2235,198033.49354009028
2236,279311.9110974374
2237,356190.82953772886
2238,198440.39146048535
2239,126387.06406142545
2240,162323.15370002613
2241,153604.87611989892
2242,137303.97143158986
2243,139615.99226691783
2244,96663.55658438364
2245,94636.57754208094
2246,143925.35496262732
2247,108110.80736562422
2248,123864.72021688975
2249,123658.98852225172
2250,139946.7664980939
2251,116177.12199943914
2252,177383.1380125078
2253,162882.48909014373
2254,179330.07107772518
2255,196462.96943045204
2256,186442.85445280324
2257,196143.64358463354
2258,178783.985591608
2259,175603.30509678842
2260,147867.8797188606
2261,190724.45157844535
2262,206518.22853803006
2263,335950.6346681286
2264,430761.24107380956
2265,169632.710892859
2266,290055.74134389125
2267,370742.18268231774
2268,390923.2216437003
2269,159463.3446212942
2270,189302.45149592718
2271,256117.34390030816
2272,213505.43738669585
2273,167199.00126929345
2274,170136.78130293044
2275,163490.32442200728
2276,167165.07714704153
2277,180457.51903070242
2278,155921.25355855678
2279,122454.65333046876
2280,119197.14141119484
2281,176547.21020541378
2282,175763.55850250358
2283,101826.58784343956
2284,109131.10539243197
2285,153501.7631576396
2286,130224.57390007596
2287,347677.27701597713
2288,271860.74986967875
2289,381647.4816201519
2290,437960.64379805734
2291,323849.1615763403
2292,407220.05024786753
2293,471621.5186504329
2294,408274.6619053768
2295,443067.81152561324
2296,290572.5372108973
2297,308905.37251535733
2298,328557.3225185196
2299,372253.7964466089
2300,319215.330856415
2301,283327.6703911842
2302,238048.7775790006
2303,241499.89392915447
2304,250268.8900125516
2305,181912.74630124337
2306,183408.84172714103
2307,186160.99910185044
2308,224587.57366490003
2309,285951.5561844211
2310,215818.63369617795
2311,196936.42563035036
2312,172685.86441400417
2313,176344.06120555068
2314,182238.70430961775
2315,174980.89924838158
2316,181026.07513988658
2317,177920.08425298598
2318,174255.4075929649
2319,180095.8089208173
2320,189061.6670249289
2321,246705.1188523614
2322,175186.36563799554
2323,188630.45013809152
2324,172028.45947321894
2325,222650.91605567728
2326,171769.57210630729
2327,218529.34214368206
2328,228448.02397349945
2329,183485.52107688415
2330,182055.89240230166
2331,360948.22931022674
2332,403070.5415394911
2333,325004.2333690944
2334,269808.9981793462
2335,268021.6256233431
2336,334404.0401595996
2337,202809.58579030645
2338,285595.4502566718
2339,231426.34554125133
2340,390384.9009676185
2341,222613.18330606527
2342,242750.28585088628
2343,224113.1831896127
2344,243199.19675139396
2345,247526.96699146577
2346,222405.87824872127
2347,199828.42892933387
2348,231832.22297805257
2349,146708.37461194128
2350,290806.3091103933
2351,256786.95372071446
2352,255086.2469384437
2353,207664.11721387875
2354,132985.71983663464
2355,160398.1084869826
2356,153421.09074912526
2357,205752.7034059763
2358,198448.95846781618
2359,126489.17968317024
2360,118071.37656532941
2361,141216.05399205527
2362,275029.23024573975
2363,145065.1423082843
2364,151848.36418643757
2365,223658.02236307744
2366,195456.0327032223
2367,227800.13351312382
2368,198993.22057534047
2369,226358.37583596003
2370,170598.6423707493
2371,170870.21156572373
2372,172323.3084325365
2373,264684.11987823615
2374,303923.0757872321
2375,242925.9219246351
2376,279983.85629368236
2377,355805.82408942917
2378,134208.99037710307
2379,201960.12902548586
2380,143288.37006666162
2381,163214.98060632232
2382,185689.96848899242
2383,213084.74186264435
2384,250425.2043658028
2385,149790.3939528797
2386,143598.95418379785
2387,134091.06975819255
2388,104065.14207811904
2389,126228.689809353
2390,134605.6532715035
2391,135943.6307778853
2392,114972.93864579544
2393,162627.39846185493
2394,145345.54337863
2395,194302.70807300028
2396,148688.10078689002
2397,196164.4504373607
2398,121432.50291173552
2399,66853.35201581675
2400,62087.90634233086
2401,117921.27364655037
2402,139794.06013794657
2403,131904.86794242242
2404,145788.91338711773
2405,160165.6002976146
2406,134831.12323586326
2407,126868.20399907004
2408,138734.67232494627
2409,136027.59756405675
2410,165558.3528493542
2411,125643.99238461677
2412,168524.4551765912
2413,142001.23672890975
2414,131903.3782205111
2415,131233.38305455324
2416,133932.7217482338
2417,132012.21819877054
2418,120700.80747690445
2419,130313.70066105301
2420,128585.45300536575
2421,155169.54451362413
2422,120132.51581145985
2423,127914.35647155718
2424,151257.70079198247
2425,163971.47371111735
2426,130677.09742379327
2427,135930.39757252808
2428,174200.3449252884
2429,120012.75983966155
2430,128952.2556627261
2431,114302.24862618833
2432,135285.92103658104
2433,143940.96711226512
2434,146723.9108346838
2435,152317.95246825466
2436,107658.94979575375
2437,112057.2488477896
2438,123520.2753763677
2439,111594.20066924012
2440,126332.29137976911
2441,109667.15987084545
2442,109056.18566416764
2443,112738.70067316802
2444,125521.93275149148
2445,91992.22906382667
2446,130696.55862376439
2447,223212.85101051044
2448,145613.52390753792
2449,121469.83341117848
2450,154016.44611699745
2451,126489.73099279491
2452,227479.3194392685
2453,101222.11915072777
2454,135752.77164293668
2455,106400.29525645736
2456,143430.9119589409
2457,118395.90212635764
2458,112902.74663373473
2459,111272.04157924757
2460,150372.08937537277
2461,117732.43973099135
2462,137049.19685928838
2463,122934.05910130542
2464,169061.6503638941
2465,148842.26026452982
2466,117632.76619399466
2467,162837.6171611751
2468,98998.86745245979
2469,92257.30689457018
2470,185319.5672267721
2471,205522.12870464762
2472,174920.77429050815
2473,115324.51162218097
2474,103588.39673259779
2475,230821.14712774006
2476,113972.8434998707
2477,133833.56401528948
2478,166575.27742195307
2479,120929.19087811653
2480,135724.42100558768
2481,126105.13230723207
2482,134286.1905501988
2483,114834.09606033107
2484,122849.82740148417
2485,118376.0813665445
2486,156557.170868908
2487,177197.5785597352
2488,158378.6481256228
2489,149165.56707942157
2490,147285.44745374483
2491,93710.13705472334
2492,188064.18950254552
2493,140717.57217328355
2494,167468.70178503115
2495,99953.43067057901
2496,218931.47592073004
2497,155156.40102870643
2498,114830.9000427818
2499,93979.22283384635
2500,132557.7380368816
2501,136351.76702413286
2502,155559.47899797128
2503,104864.36161269626
2504,184823.60392544008
2505,226901.40681476748
2506,252627.17352481664
2507,314443.3799353715
2508,254537.88588522415
2509,231287.17027462774
2510,232206.7135736076
2511,188183.2591678915
2512,219720.55565537498
2513,224558.48701083352
2514,240502.6931815298
2515,151204.28086048883
2516,158369.89106238494
2517,133404.92857775424
2518,146673.85812804234
2519,230202.52717477913
2520,211953.9430599694
2521,202223.54357254744
2522,223619.8038727726
2523,139142.78992939566
2524,141143.19817731847
2525,145384.2486931242
2526,141491.34029161115
2527,113564.09501878294
2528,128586.091274923
2529,133098.83070440273
2530,104814.95547567403
2531,244075.0564504534
2532,232925.10139933004
2533,208563.42834116833
2534,244264.56327512965
2535,308836.0831601777
2536,248368.09224157804
2537,222707.84397787176
2538,195182.3429644781
2539,189332.0637662005
2540,179806.3755420466
2541,185587.16516139687
2542,160938.0019916086
2543,131759.42331817883
2544,138293.36992573543
2545,131491.98755038466
2546,147671.48929558642
2547,142213.18014139772
2548,163924.16872369446
2549,164073.82186450952
2550,379133.15
2551,140862.31568530522
2552,118374.08903837705
2553,87498.40226394782
2554,125382.64780607476
2555,112766.94331632479
2556,105035.41914733883
2557,117365.75727274921
2558,163901.02101521668
2559,139119.7809497258
2560,125335.16113365805
2561,145035.43782157722
2562,133936.65258349644
2563,146881.1307604105
2564,171470.32258512956
2565,127419.21553002112
2566,150564.99504992427
2567,130226.15428778117
2568,189837.79188129917
2569,200182.6980451419
2570,120126.11136872452
2571,160892.10091870895
2572,188807.58751472854
2573,244243.88586403683
2574,298333.0188687783
2575,130112.83240252455
2576,125461.47085260159
2577,158461.33495108693
2578,99779.73747011129
2579,82722.65839834213
2580,127817.92371529908
2581,134747.16149523424
2582,119874.22432618879
2583,286880.0491014861
2584,164488.42090584463
2585,177343.08544216747
2586,206407.39771560743
2587,208155.8053053318
2588,150458.3331876757
2589,143854.51002468326
2590,236359.07387951712
2591,201922.86031947835
2592,226285.0767843518
2593,254472.99646178063
2594,181852.0741014088
2595,206144.92189212661
2596,341964.8565718244
2597,182564.72470759987
2598,275881.37334596773
2599,334258.6711964981
2600,160975.9940819607
2601,130731.62264925709
2602,87748.63398275278
2603,93781.2292518788
2604,89619.72167617358
2605,87749.91276412779
2606,144582.22034959123
2607,170623.575393481
2608,202646.01271510776
2609,162386.8231749177
2610,115743.45649967503
2611,160562.8373616678
2612,152878.6643141745
2613,128521.10444934489
2614,125153.19743566659
2615,151961.0287535705
2616,140868.81173443678
2617,170453.02916738426
2618,172600.38254641579
2619,236559.11149155616
2620,186138.71051193995
2621,186778.8732625073
2622,192155.03289056834
2623,257974.418303594
2624,282007.5504409142
2625,318309.10983249097
2626,165184.55670482756
2627,187284.5001518442
2628,431656.87488455995
2629,534480.4698989899
2630,353663.54503299925
2631,479157.9342682955
2632,423925.79556835274
2633,316901.18972430896
2634,392383.29332106776
2635,151762.24696912992
2636,204283.83272305538
2637,168371.42977285408
2638,267459.32520130405
2639,180201.871635449
2640,152228.80320560196
2641,104233.98411765957
2642,187929.9243848236
2643,106130.02096026619
2644,139211.4441047349
2645,102540.20783534598
2646,95652.21873063616
2647,100112.57605496122
2648,139726.0485528509
2649,140541.69295003059
2650,147901.8892558613
2651,158089.2418103301
2652,448941.46304634266
2653,255966.182898663
2654,249422.98347056002
2655,348260.0232673992
2656,331832.77692188806
2657,344829.4333679654
2658,291859.9040529631
2659,307737.5418832615
2660,337376.25057594804
2661,341974.3481235432
2662,341468.4919779665
2663,291387.5153866898
2664,284136.1888960613
2665,320402.0659605938
2666,294067.81482972024
2667,174199.66319140818
2668,184372.8565789074
2669,177919.02899267565
2670,293302.89958375896
2671,183823.7415362059
2672,181870.1829953332
2673,202136.29279758024
2674,201394.0079326467
2675,171615.20564254333
2676,189172.98556809814
2677,198507.91195400787
2678,275635.9815824238
2679,285609.65102171886
2680,274830.93812612497
2681,404742.8783644411
2682,341805.90038278385
2683,479356.3374102565
2684,306672.72500328394
2685,351808.8937777135
2686,264477.75055681996
2687,338264.5327054514
2688,228415.72137053488
2689,217414.9033380547
2690,494845.8321239317
2691,191000.49575538366
2692,135451.34261632312
2693,195022.88061600926
2694,131608.51382397878
2695,199679.03337701107
2696,188706.07150624436
2697,191111.98859962862
2698,201844.58016458913
2699,185332.8487755941
2700,168591.031039113
2701,151261.5456893564
2702,115382.5801063893
2703,154179.5234967557
2704,141029.38807468078
2705,130014.24638077253
2706,122385.25503399922
2707,125606.68788475836
2708,136016.94682125442
2709,117783.00739228571
2710,124647.99490614528
2711,298205.42720238096
2712,367047.83146153844
2713,179473.38897041566
2714,153113.13118482177
2715,171731.30283258122
2716,165261.29151738677
2717,196788.23026115037
2718,229733.53726160948
2719,152726.46394131283
2720,165465.56842698713
2721,144636.93372366604
2722,167406.67776437275
2723,145499.9344199265
2724,128742.86328940367
2725,139573.9719201362
2726,147827.8088662393
2727,173681.08073642454
2728,169123.38551308983
2729,158037.82874478155
2730,149522.1558916064
2731,119389.99629452432
2732,118002.80256069716
2733,157620.17827737422
2734,151559.13156990567
